Gene	GSM1337304	GSM1337305	GSM1337306	GSM1337307	GSM1337308	GSM1337309	GSM1337310	GSM1337311	GSM1337312	GSM1337313	GSM1332201	GSM1332202	GSM1332203	GSM1332204	GSM1332205	GSM1332206	GSM1332207	GSM1332208	GSM1332209	GSM1332210	GSM1332211	GSM1332212	GSM1332213	GSM1332214	GSM1332215	GSM1332216	GSM1332217	GSM1332218	GSM1332219	GSM1332220	GSM1339628	GSM1339629	GSM1339630	GSM1339631	GSM1339632	GSM1339633	GSM1337327	GSM1337328	GSM1337329	GSM1337330	GSM1337331	GSM1337332	GSM1337333	GSM1337334	GSM1337335	GSM1337336
FAH	51.57333333	394.1733333	794.0733333	277.1733333	436.3733333	726.1733333	245.1733333	422.3733333	405.2733333	437.7733333	597.9633333	638.9633333	673.5633333	696.8633333	356.7633333	391.7633333	355.3633333	329.0633333	605.7633333	456.6633333	442.4633333	464.1633333	588.4633333	446.3633333	506.6633333	477.8633333	519.3633333	493.5633333	452.4633333	463.1633333	405.3633333	592.7633333	679.7633333	333.2633333	393.5633333	582.4633333	408.4733333	666.0733333	690.1733333	615.2733333	1116.073333	578.1733333	711.1733333	481.4733333	128.4733333	371.7733333
R3HDM4	606.9494444	304.6494444	408.5494444	1380.949444	496.1494444	256.6494444	237.9494444	214.4494444	293.7494444	123.3494444	379.7094444	328.9094444	276.9094444	373.5094444	412.6094444	271.3094444	374.2094444	447.0094444	430.6094444	392.6094444	363.4094444	267.3094444	367.1094444	295.9094444	298.9094444	274.6094444	342.7094444	316.9094444	343.3094444	348.9094444	378.5411111	398.3411111	243.6411111	346.5411111	331.0411111	373.8411111	198.2494444	255.7494444	248.8494444	274.7494444	122.7494444	449.7494444	226.0494444	247.6494444	279.7494444	279.5494444
GBAP1	268.4788889	348.1788889	-34.02111111	-123.3211111	-43.82111111	128.0788889	788.2788889	497.9788889	606.6788889	718.1788889	470.0988889	498.3988889	363.7988889	488.6988889	321.8988889	329.8988889	331.4988889	341.9988889	519.4988889	342.0988889	447.8988889	459.6988889	467.7988889	497.3988889	384.8988889	435.5988889	386.9988889	414.1988889	506.5988889	380.7988889	385.0222222	359.5222222	449.0222222	414.2222222	489.4222222	419.7222222	629.8788889	620.6788889	544.6788889	421.2788889	378.7788889	695.9788889	461.6788889	548.3788889	279.1788889	654.5788889
ARC	-11.08333333	-11.78333333	-11.98333333	1031.616667	115.5166667	31.31666667	-13.58333333	77.21666667	4.816666667	-5.983333333	4.626666667	67.82666667	36.32666667	180.2266667	99.62666667	55.02666667	0.626666667	676.8266667	42.72666667	0.926666667	-0.373333333	-2.573333333	-0.173333333	0.626666667	2.026666667	10.32666667	2.326666667	-2.273333333	-0.573333333	7.026666667	52.95666667	67.95666667	64.65666667	50.85666667	66.25666667	51.65666667	-8.083333333	-17.18333333	-16.68333333	7.316666667	-17.28333333	47.71666667	-17.78333333	-10.38333333	-10.88333333	18.31666667
RNF144A	1149.428333	408.4283333	461.3283333	0.328333333	86.92833333	317.0283333	342.7283333	254.0283333	223.1283333	134.5283333	320.4683333	287.8683333	313.4683333	271.5683333	318.4683333	348.6683333	293.9683333	369.4683333	311.3683333	341.4683333	450.6683333	295.5683333	310.9683333	337.0683333	296.4683333	360.1683333	302.6683333	283.3683333	351.7683333	276.5683333	77.50333333	367.4033333	219.0033333	489.7033333	572.6033333	206.4033333	198.9283333	126.3283333	319.2283333	307.7283333	489.2283333	130.6283333	205.2283333	467.4283333	694.5283333	124.9283333
SLC31A2	255.1461111	947.6461111	321.3461111	423.2461111	260.1461111	564.1461111	499.3461111	295.1461111	349.9461111	503.2461111	699.5561111	625.8561111	505.2561111	484.5561111	461.6561111	560.7561111	426.8561111	372.8561111	600.9561111	566.9561111	445.0561111	483.1561111	544.3561111	508.7561111	517.3561111	596.8561111	501.0561111	629.8561111	477.1561111	464.7561111	439.2977778	342.5977778	555.1977778	214.7977778	657.6977778	932.4977778	676.4461111	494.7461111	177.8461111	808.0461111	360.9461111	742.2461111	851.0461111	891.4461111	427.4461111	624.0461111
MALL	1046.855556	564.0555556	548.2555556	336.4555556	167.6555556	287.2555556	568.5555556	727.7555556	487.7555556	549.8555556	477.5955556	434.7955556	446.1955556	495.4955556	466.6955556	486.3955556	444.0955556	767.5955556	476.0955556	436.7955556	516.6955556	475.6955556	549.2955556	572.5955556	555.6955556	526.4955556	571.0955556	474.9955556	503.9955556	499.9955556	448.4488889	576.2488889	323.5488889	549.4488889	909.4488889	246.3488889	257.7555556	211.9555556	437.0555556	512.0555556	538.4555556	1036.555556	294.6555556	348.8555556	594.7555556	661.7555556
INHBA	-44.25055556	-35.35055556	-26.65055556	1201.749444	147.7494444	9.849444444	-47.95055556	-43.85055556	-20.45055556	-0.450555556	26.44944444	35.84944444	47.24944444	43.44944444	30.84944444	29.24944444	29.64944444	142.7494444	27.24944444	41.54944444	53.34944444	36.24944444	29.14944444	42.74944444	48.94944444	49.34944444	30.14944444	37.64944444	36.14944444	49.64944444	33.50111111	40.50111111	59.00111111	47.20111111	37.10111111	43.00111111	-27.55055556	-31.85055556	-41.85055556	-6.750555556	-12.65055556	-37.15055556	-26.65055556	-5.150555556	-32.95055556	-50.15055556
BACE2	1059.822222	358.8222222	368.0222222	242.8222222	506.3222222	312.3222222	1032.622222	743.3222222	646.1222222	543.8222222	453.3772222	402.5772222	464.0772222	497.7772222	570.9772222	487.9772222	689.4772222	606.7772222	493.4772222	553.4772222	537.2772222	534.9772222	461.2772222	541.7772222	472.0772222	462.0772222	490.8772222	475.8772222	439.6772222	500.4772222	637.9005556	432.7005556	453.0005556	473.1005556	772.2005556	272.0005556	298.1222222	231.6222222	570.5222222	636.8222222	478.6222222	549.4222222	232.8222222	246.0222222	794.0222222	284.3222222
WDR45	519.2188889	525.0188889	566.7188889	333.0188889	277.1188889	924.3188889	669.0188889	740.8188889	669.0188889	672.9188889	672.9988889	867.3988889	779.0988889	747.4988889	725.2988889	656.5988889	677.5988889	701.7988889	776.6988889	691.8988889	661.8988889	618.8988889	756.2988889	693.5988889	652.6988889	633.6988889	810.0988889	737.4988889	791.1988889	720.1988889	881.2822222	577.9822222	673.2822222	775.9822222	760.6822222	642.6822222	541.6188889	774.4188889	900.5188889	1148.318889	950.5188889	847.4188889	1366.718889	454.7188889	672.2188889	819.3188889
GPM6B	806.4855556	294.1855556	247.7855556	-16.01444444	137.8855556	497.8855556	698.5855556	258.0855556	315.4855556	301.9855556	449.5355556	361.0355556	684.6355556	354.8355556	231.7355556	343.8355556	233.9355556	260.6355556	456.9355556	180.1355556	377.8355556	224.7355556	226.2355556	312.1355556	214.9355556	223.1355556	180.2355556	197.9355556	234.3355556	229.1355556	302.5788889	203.9788889	119.7788889	516.3788889	426.2788889	224.3788889	400.3855556	100.7855556	366.6855556	180.3855556	285.6855556	-29.61444444	-25.11444444	199.0855556	712.4855556	244.7855556
MRPL23	260.225	782.925	680.425	368.625	281.525	735.525	591.625	636.125	536.825	398.425	563.36	560.46	544.86	586.86	627.86	506.76	667.56	621.76	629.46	674.36	573.66	572.36	675.16	607.16	621.26	604.16	705.26	623.06	653.26	639.66	657.115	586.415	615.515	667.315	497.015	654.115	389.225	562.925	927.725	1020.125	465.225	913.625	1285.825	466.125	318.425	636.825
TAB2	604.3866667	414.2866667	590.5866667	698.3866667	549.0866667	912.7866667	536.0866667	595.3866667	556.8866667	578.2866667	733.3366667	790.3366667	755.5366667	688.8366667	725.9366667	667.1366667	729.3366667	664.5366667	680.4366667	729.1366667	761.7366667	853.3366667	656.7366667	769.9366667	815.6366667	834.1366667	745.6366667	675.0366667	795.4366667	785.3366667	421.2766667	634.7766667	819.0766667	898.0766667	908.5766667	775.4766667	1255.786667	780.0866667	1396.686667	542.0866667	926.0866667	776.2866667	606.6866667	827.4866667	1017.186667	692.9866667
GATAD2A	679.3044444	670.2044444	492.6044444	1137.304444	1066.904444	280.3044444	308.1044444	332.5044444	412.1044444	150.3044444	375.6544444	403.5544444	417.4544444	519.0544444	510.9544444	396.8544444	451.0544444	460.6544444	459.1544444	468.5544444	428.0544444	418.5544444	406.0544444	275.0544444	394.5544444	365.3544444	455.5544444	430.7544444	446.9544444	469.6544444	381.1411111	493.2411111	401.2411111	372.7411111	398.2411111	519.4411111	338.6044444	328.1044444	204.4044444	278.7044444	239.3044444	416.0044444	315.1044444	244.6044444	444.1044444	214.9044444
WDR12	624.9522222	505.1522222	433.2522222	1082.852222	1263.052222	905.5522222	167.1522222	334.7522222	338.7522222	519.2522222	765.6372222	571.5372222	541.7372222	587.3372222	522.3372222	526.7372222	730.6372222	499.3372222	500.5372222	652.4372222	589.5372222	512.4372222	536.7372222	511.3372222	576.5372222	606.0372222	515.5372222	560.7372222	528.4372222	555.9372222	514.6105556	483.8105556	546.7105556	547.8105556	635.8105556	688.7105556	652.5522222	729.1522222	310.2522222	450.7522222	491.5522222	637.2522222	463.7522222	586.3522222	463.6522222	431.5522222
DOCK4	848.4283333	435.9283333	443.0283333	601.6283333	593.6283333	225.0283333	432.5283333	412.5283333	369.2283333	558.9283333	439.4733333	403.1733333	420.9733333	419.7733333	513.8733333	472.3733333	474.6733333	453.1733333	489.1733333	460.0733333	570.7733333	583.3733333	593.2733333	538.9733333	579.0733333	500.7733333	577.1733333	746.3733333	598.0733333	495.3733333	319.8983333	606.2983333	641.3983333	335.5983333	339.2983333	856.4983333	582.5283333	695.4283333	337.4283333	260.8283333	147.1283333	573.2283333	262.4283333	1146.328333	621.0283333	782.7283333
TANK	889.0766667	801.9766667	929.0766667	1009.876667	849.4766667	875.3766667	677.1766667	485.8766667	697.8766667	941.0766667	872.0216667	1155.621667	1163.121667	1089.021667	1013.821667	941.6216667	1013.221667	909.2216667	1036.521667	1058.421667	898.1216667	985.7216667	811.3216667	936.8216667	1034.621667	1001.921667	915.0216667	930.4216667	905.3216667	973.1216667	812.9016667	930.0016667	936.2016667	851.4016667	1043.401667	1319.601667	1249.176667	990.6766667	1196.176667	1433.676667	1413.276667	1232.676667	1082.176667	1075.976667	1025.476667	788.8766667
POP4	414.3033333	630.0033333	546.4033333	636.1033333	533.7033333	704.8033333	871.5033333	608.4033333	718.7033333	629.3033333	904.6033333	756.5033333	728.7033333	737.9033333	712.8033333	729.6033333	776.6033333	666.3033333	742.6033333	756.1033333	719.8033333	769.4033333	977.1033333	711.5033333	717.0033333	767.6033333	717.4033333	725.6033333	723.0033333	754.7033333	968.8933333	537.7933333	760.7933333	650.9933333	703.6933333	906.2933333	687.4033333	675.7033333	860.9033333	1217.603333	759.5033333	1149.703333	1469.803333	702.1033333	600.9033333	678.0033333
CLK4	577.2677778	530.9677778	729.7677778	344.5677778	278.4677778	982.5677778	371.1677778	481.9677778	781.9677778	315.8677778	502.4777778	545.6777778	617.2777778	391.8777778	408.7777778	712.5777778	386.1777778	341.3777778	456.7777778	529.5777778	464.3777778	432.2777778	406.3777778	415.8777778	568.9777778	433.0777778	527.4777778	506.9777778	507.8777778	541.8777778	408.8544444	358.6544444	496.1544444	499.8544444	511.9544444	633.8544444	582.3677778	828.9677778	239.3677778	442.8677778	492.7677778	77.96777778	313.6677778	158.6677778	243.4677778	923.0677778
SLA	690.0455556	479.3455556	52.34555556	762.0455556	634.8455556	786.7455556	258.2455556	174.0455556	378.5455556	682.6455556	815.5155556	449.5155556	457.5155556	564.9155556	309.3155556	256.4155556	339.3155556	271.5155556	496.1155556	600.5155556	418.2155556	442.0155556	515.4155556	299.9155556	457.0155556	434.6155556	354.4155556	439.0155556	383.7155556	334.1155556	581.9388889	412.5388889	556.9388889	244.1388889	337.5388889	458.6388889	511.9455556	226.4455556	347.4455556	324.1455556	158.5455556	655.5455556	303.0455556	696.1455556	99.34555556	417.6455556
PSIP1	440.8705556	510.6705556	745.4705556	186.6705556	204.9705556	735.4705556	631.6705556	505.4705556	522.0705556	708.1705556	577.3005556	660.5005556	667.1005556	631.8005556	661.4005556	622.9005556	683.2005556	633.7005556	634.6005556	628.2005556	612.6005556	654.4005556	593.7005556	695.2005556	673.2005556	750.6005556	606.0005556	660.4005556	673.1005556	682.0005556	452.0288889	801.2288889	844.6288889	640.7288889	585.7288889	576.2288889	820.1705556	887.5705556	1083.670556	689.7705556	1235.270556	558.5705556	477.0705556	782.1705556	860.8705556	415.2705556
PTOV1	466.1416667	370.0416667	272.8416667	134.4416667	219.7416667	671.0416667	867.8416667	811.6416667	903.1416667	432.6416667	350.0516667	490.5516667	517.4516667	485.0516667	545.7516667	368.5516667	538.5516667	586.3516667	584.5516667	591.1516667	526.1516667	443.0516667	414.1516667	455.3516667	408.2516667	443.2516667	600.8516667	541.3516667	495.7516667	520.9516667	616.7066667	529.0066667	707.5066667	780.7066667	162.3066667	175.9066667	358.2416667	531.4416667	651.9416667	267.7416667	449.9416667	600.9416667	160.5416667	678.4416667	439.0416667	619.3416667
RTP4	62.68888889	180.6888889	30.68888889	-57.61111111	-9.511111111	-28.81111111	150.8888889	192.1888889	179.8888889	78.78888889	176.7438889	170.0438889	157.6438889	148.7438889	151.3438889	152.4438889	155.7438889	153.1438889	148.6438889	157.8438889	169.0438889	208.7438889	221.1438889	211.8438889	202.1438889	263.2438889	150.1438889	183.9438889	206.7438889	235.3438889	174.8672222	158.4672222	198.0672222	124.3672222	166.3672222	265.2672222	112.3888889	126.2888889	192.7888889	341.6888889	263.5888889	86.08888889	1258.888889	220.3888889	90.28888889	152.3888889
C2CD5	770.7461111	997.7461111	1020.746111	247.1461111	336.3461111	609.7461111	387.0461111	416.9461111	363.6461111	632.5461111	476.0811111	582.5811111	609.3811111	447.5811111	385.0811111	487.2811111	423.9811111	366.0811111	474.6811111	460.6811111	496.2811111	648.1811111	484.6811111	576.4811111	528.6811111	533.5811111	488.1811111	488.8811111	527.5811111	468.1811111	392.6727778	448.3727778	434.4727778	580.1727778	660.4727778	470.0727778	10.94611111	585.5461111	507.6461111	439.2461111	517.3461111	333.2461111	291.5461111	111.5461111	671.0461111	703.3461111
RAB7A	755.7094444	800.9094444	706.1094444	1245.509444	1232.509444	569.0094444	491.4094444	413.0094444	395.6094444	526.1094444	832.7294444	609.2294444	492.3294444	618.3294444	741.4294444	681.5294444	769.4294444	691.4294444	847.3294444	662.3294444	538.7294444	572.4294444	833.6294444	518.1294444	576.0294444	583.6294444	806.0294444	754.0294444	661.1294444	540.0294444	576.1611111	704.8611111	695.6611111	641.6611111	543.2611111	837.3611111	565.3094444	679.1094444	457.1094444	488.3094444	508.0094444	726.9094444	950.1094444	785.1094444	545.9094444	488.1094444
STX4	477.1144444	903.6144444	88.21444444	761.2144444	523.0144444	905.1144444	590.2144444	976.5144444	1156.414444	1071.214444	659.5994444	563.8994444	579.2994444	620.2994444	808.2994444	556.1994444	797.7994444	854.7994444	772.0994444	612.7994444	666.4994444	689.4994444	849.5994444	673.7994444	588.2994444	665.6994444	644.9994444	720.4994444	650.1994444	622.1994444	621.3861111	619.0861111	568.9861111	702.4861111	842.6861111	724.2861111	574.6144444	577.5144444	450.0144444	836.7144444	481.4144444	759.3144444	592.6144444	631.2144444	439.8144444	800.5144444
PTPN12	812.315	777.115	1036.315	1006.615	1388.715	913.815	543.415	635.415	697.115	670.415	797.6	907.9	852.1	828.1	950.1	1030.6	973.3	811.1	846.8	796.7	836.9	800.8	835.6	836.8	831.5	868.8	914.6	859.9	893.1	727.4	651.085	788.685	1090.785	661.085	965.685	1002.585	1006.315	1077.815	754.915	660.315	924.315	1018.815	349.615	1281.015	930.815	714.515
FBXW2	1208.886667	1128.486667	1262.686667	740.5866667	495.3866667	630.0866667	911.3866667	782.1866667	636.8866667	666.4866667	779.4616667	712.7616667	667.2616667	701.2616667	674.6616667	776.8616667	676.5616667	649.4616667	726.5616667	667.3616667	758.2616667	731.8616667	803.8616667	750.8616667	824.0616667	785.3616667	799.4616667	764.5616667	757.9616667	703.5616667	496.9516667	668.5516667	620.1516667	837.6516667	706.6516667	1083.651667	665.2866667	705.8866667	684.6866667	400.5866667	638.3866667	627.6866667	244.4866667	648.8866667	810.6866667	822.3866667
EMCN	961.2916667	419.2916667	698.1916667	106.3916667	153.3916667	417.2916667	682.8916667	528.9916667	394.7916667	589.9916667	390.4316667	437.0316667	475.7316667	439.4316667	674.1316667	509.1316667	644.9316667	498.9316667	441.4316667	472.8316667	532.3316667	473.8316667	389.0316667	589.4316667	439.9316667	501.3316667	472.6316667	433.8316667	524.3316667	518.8316667	739.6766667	314.0766667	244.2766667	516.3766667	652.1766667	491.2766667	288.6916667	256.9916667	716.2916667	405.8916667	679.8916667	832.5916667	375.6916667	354.9916667	825.8916667	170.0916667
PEX19	219.9727778	266.6727778	1068.872778	248.9727778	499.0727778	658.7727778	279.0727778	288.2727778	291.2727778	351.2727778	510.8477778	575.3477778	502.5477778	481.0477778	471.8477778	476.3477778	501.5477778	421.9477778	533.6477778	466.4477778	479.6477778	531.5477778	416.5477778	547.8477778	576.0477778	531.7477778	475.6477778	501.9477778	571.1477778	483.5477778	413.3794444	693.8794444	572.3794444	486.3794444	336.1794444	514.9794444	409.1727778	531.6727778	512.5727778	615.3727778	1087.072778	425.7727778	966.4727778	503.3727778	483.5727778	349.9727778
TFB2M	680.115	56.715	211.115	973.715	1093.415	351.715	127.015	206.915	209.115	182.515	389.275	411.275	396.175	367.175	417.575	424.375	385.975	359.175	384.975	393.175	371.475	414.375	431.775	361.375	360.775	376.875	362.475	392.475	353.275	381.175	388.61	459.61	419.41	331.31	338.81	382.81	223.315	305.915	246.515	515.615	276.415	412.215	506.715	558.115	406.915	191.115
TMEM51	29.21555556	325.9155556	-180.4844444	174.5155556	-59.58444444	184.9155556	454.2155556	594.1155556	637.3155556	465.0155556	312.2255556	317.8255556	270.5255556	262.5255556	270.3255556	283.9255556	311.9255556	279.0255556	334.8255556	319.0255556	395.9255556	552.5255556	347.9255556	335.9255556	366.4255556	323.5255556	378.8255556	511.7255556	398.5255556	391.0255556	356.3588889	292.3588889	368.3588889	264.7588889	263.0588889	544.4588889	500.1155556	593.4155556	338.1155556	347.2155556	49.81555556	520.2155556	273.6155556	660.2155556	282.4155556	774.2155556
ITSN2	341.5766667	460.6766667	479.4766667	332.3766667	430.1766667	924.7766667	749.2766667	1081.076667	546.7766667	948.8766667	484.0116667	538.1116667	645.9116667	590.4116667	534.1116667	633.1116667	449.9116667	521.6116667	487.1116667	497.2116667	720.3116667	454.7116667	595.9116667	543.5116667	467.2116667	593.1116667	487.5116667	526.6116667	461.3116667	505.5116667	299.9116667	786.0116667	717.2116667	561.4116667	474.8116667	381.8116667	486.3766667	580.2766667	227.5766667	504.2766667	509.8766667	407.0766667	136.7766667	695.9766667	262.6766667	631.2766667
TPRKB	550.0311111	444.0311111	578.2311111	923.9311111	893.0311111	599.9311111	200.8311111	250.5311111	287.7311111	362.7311111	591.2861111	521.4861111	470.9861111	514.9861111	543.1861111	613.1861111	657.8861111	452.7861111	519.2861111	625.1861111	492.5861111	497.2861111	547.4861111	451.9861111	436.1861111	485.1861111	558.1861111	497.2861111	484.7861111	532.0861111	341.1827778	495.2827778	577.9827778	438.7827778	516.1827778	778.5827778	327.2311111	240.9311111	383.5311111	662.0311111	709.1311111	594.0311111	1172.431111	562.6311111	457.0311111	293.3311111
STK3	513.1644444	447.5644444	785.2644444	585.0644444	1022.064444	726.3644444	629.8644444	226.5644444	121.6644444	243.3644444	442.8994444	622.9994444	484.4994444	413.8994444	474.2994444	595.1994444	502.0994444	386.8994444	469.2994444	449.4994444	407.2994444	343.5994444	446.9994444	469.4994444	442.2994444	416.6994444	360.6994444	345.0994444	401.4994444	329.0994444	203.7361111	445.8361111	676.3361111	294.1361111	553.8361111	467.4361111	373.9644444	296.0644444	383.2644444	307.4644444	810.8644444	435.3644444	170.9644444	200.5644444	307.5644444	217.3644444
CRBN	306.4538889	187.1538889	598.7538889	128.9538889	128.0538889	642.1538889	584.7538889	489.6538889	548.7538889	378.2538889	581.5388889	471.1388889	603.3388889	502.6388889	376.5388889	413.5388889	370.8388889	358.6388889	394.5388889	446.7388889	508.9388889	482.7388889	402.9388889	514.2388889	495.3388889	480.9388889	355.8388889	392.5388889	423.3388889	495.1388889	358.5072222	424.5072222	427.8072222	440.2072222	543.2072222	527.2072222	236.8538889	383.4538889	645.5538889	777.7538889	1098.253889	253.2538889	849.0538889	292.3538889	198.7538889	343.2538889
ARHGEF6	618.165	665.765	807.465	52.265	616.665	687.165	544.965	1065.665	1009.565	831.265	589.83	533.73	620.93	578.13	559.03	632.13	522.23	598.43	588.13	630.63	801.43	796.23	737.93	662.73	771.73	730.53	641.03	627.83	742.13	686.33	770.805	545.005	587.605	809.005	482.105	720.805	484.365	693.765	1003.465	515.965	750.665	616.165	283.365	450.465	446.365	907.565
DERA	472.3327778	921.0327778	632.7327778	120.2327778	450.6327778	501.3327778	335.5327778	303.5327778	399.9327778	514.2327778	710.2577778	617.3577778	562.7577778	581.1577778	546.4577778	691.1577778	542.0577778	470.0577778	670.5577778	559.7577778	585.2577778	548.4577778	666.4577778	536.6577778	584.4577778	614.0577778	531.3577778	606.3577778	552.9577778	515.2577778	432.6094444	499.5094444	546.5094444	472.2094444	786.5094444	770.5094444	503.3327778	548.1327778	487.1327778	799.0327778	944.1327778	735.8327778	1240.332778	721.9327778	599.6327778	461.8327778
MITF	402.1933333	807.9933333	818.3933333	195.6933333	298.9933333	443.0933333	515.1933333	735.4933333	780.3933333	689.3933333	452.2983333	457.6983333	599.6983333	404.6983333	587.9983333	1029.298333	448.0983333	547.9983333	587.8983333	509.2983333	621.3983333	727.3983333	730.2983333	632.6983333	657.4983333	493.5983333	506.3983333	606.4983333	612.7983333	579.5983333	501.3083333	762.9083333	523.7083333	723.0083333	459.9083333	567.1083333	1066.293333	882.2933333	353.3933333	396.4933333	555.8933333	468.6933333	425.0933333	840.8933333	608.2933333	508.9933333
MRTO4	167.7055556	225.2055556	121.9055556	1187.905556	630.1055556	547.6055556	282.2055556	109.9055556	221.5055556	129.9055556	348.3655556	266.2655556	271.5655556	288.6655556	257.7655556	229.8655556	243.5655556	391.7655556	294.4655556	348.4655556	263.2655556	305.6655556	304.1655556	301.5655556	279.6655556	211.5655556	228.9655556	240.1655556	245.9655556	282.1655556	133.1288889	335.3288889	213.4288889	302.8288889	270.1288889	426.3288889	309.8055556	195.5055556	169.8055556	294.3055556	61.20555556	444.6055556	224.1055556	13.80555556	92.70555556	174.1055556
